id,sex,bdate,has_photo,has_mobile,followers_count,graduation,education_form,relation,education_status,langs,life_main,people_main,city,last_seen,occupation_type,occupation_name,career_start,career_end,result
78251,2,8.4,0,1.0,1243.0,2016.0,Distance Learning,4.0,Alumnus (Bachelor's),Русский,1,2,Kaliningrad,2020-03-07 22:29:24,university,МЭСИ (КФ),False,False,0
58108,2,20.5,0,1.0,70.0,2012.0,Full-time,0.0,Alumnus (Specialist),Русский,1,2,Rybnitsa,2020-08-27 07:45:42,university,Рыбницкий филиал Северо-Западного государственного заочного технического университета (СЗГЗТУ РФ),False,False,0
79134,1,27.4.1992,1,1.0,7548.0,2013.0,Full-time,0.0,Alumnus (Bachelor's),Русский,6,1,Kazan,2020-03-04 01:16:45,university,КФУ (бывш. КГУ им. Ульянова-Ленина),False,False,0
59763,2,1.2.1984,1,1.0,208.0,2006.0,Full-time,4.0,Alumnus (Specialist),Русский;Башҡортса;English;Türkçe,1,2,Akyar,2020-12-25 23:26:51,university,МГТУ им. Г. И. Носова,False,False,0
43290,1,23.11.1983,1,1.0,235.0,2005.0,Full-time,4.0,Alumnus (Specialist),Русский,False,False,Saint Petersburg,2020-02-25 17:55:09,work,да,2005,False,1
39010,2,19.8,0,1.0,138.0,2006.0,Full-time,0.0,Alumnus (Bachelor's),Русский,False,False,Rokitnoe,2020-03-28 23:34:09,university,НУБиП Украины (бывш. НАУ),False,False,0
39647,1,16.2,1,1.0,233.0,2020.0,,4.0,Student (Master's),Русский;English,0,0,Moscow,2020-06-11 03:28:14,university,НИУ ВШЭ (ГУ-ВШЭ),False,False,1
56935,2,24.8,0,1.0,1142.0,2012.0,Full-time,0.0,Alumnus (Specialist),Русский,0,0,Orenburg,2020-08-20 06:40:05,university,ОГПУ (бывш. ОГПИ им. Чкалова),False,False,0
21015,1,10.3,0,1.0,705.0,2010.0,Full-time,0.0,Alumnus (Specialist),Русский,0,0,Velsk,2020-02-08 19:17:37,university,МИТХТ,False,False,1
65444,2,26.12.1987,1,1.0,117.0,2017.0,Distance Learning,0.0,Student (Bachelor's),Русский;Українська;English,1,2,Kharkiv,2020-07-04 06:24:38,university,НАУ им. Н. Е. Жуковского «ХАИ»,False,False,0
98767,1,22.5.1994,1,1.0,2397.0,2016.0,Full-time,0.0,Alumnus (Bachelor's),Русский;English;Français,1,2,Moscow,2020-05-14 00:55:36,university,МГЛУ (бывш. МГПИИЯ им. Мориса Тореза),2015,False,1
19396,2,7.4.1980,0,1.0,21.0,2002.0,Full-time,4.0,Alumnus (Specialist),Русский,1,2,Poltava,2020-09-03 21:16:47,university,"ПУЭТ (бывш. ПУПКУ, ПКИ)",2004,2014,0
91926,2,27.10,1,1.0,112.0,2000.0,Full-time,1.0,Alumnus (Specialist),Русский,6,2,Yalta,2020-02-02 20:18:01,work,๑۩۩๑ Походы по Горному Крыму c Аборигеном ๑۩۩๑,False,False,0
76946,2,8.9.1988,0,1.0,147.0,2013.0,Full-time,0.0,Alumnus (Master's),Русский,False,False,Oryol,2020-10-21 19:56:10,work,"БУ ОО ""МР БТИ""",2007,False,0
13979,2,20.9.1982,1,1.0,58.0,2005.0,Full-time,4.0,Alumnus (Specialist),Русский,0,0,Belgorod,2020-03-14 02:02:48,work,Белгороддорстрой,2007,False,0
49578,2,7.5.1989,1,1.0,66.0,2008.0,Full-time,8.0,Alumnus (Specialist),Русский,0,0,Vorkuta,2020-02-27 10:24:19,work,"Кальянная ""Tabakov Lounge""",2012,False,0
77318,2,4.10.1989,0,1.0,153.0,2012.0,Full-time,4.0,Student (Specialist),Русский,0,0,Kazan,2020-08-13 05:30:41,university,"КНИТУ (бывш. КГТУ, КХТИ)",False,False,1
54822,1,15.12,0,1.0,243.0,2014.0,Full-time,0.0,Alumnus (Bachelor's),Русский;Español;English,0,0,Moscow,2020-01-21 04:24:48,university,МГИМО МИД России,False,False,1
85029,1,,1,0.0,16.0,0.0,Distance Learning,0.0,Student (Specialist),Русский,6,6,Moscow,2020-01-05 09:50:13,,,False,False,1
58101,2,2.1.1987,1,1.0,349.0,2010.0,Full-time,0.0,Alumnus (Bachelor's),Русский;English;Español;Lingua Latina,5,1,Naro-Fominsk,2020-09-15 20:43:46,university,"МФПУ «Синергия» (бывш. МФПА, ММИЭИФП)",2004,2011,1
32179,1,,0,1.0,757.0,2014.0,Full-time,1.0,Student (Specialist),Русский;English,0,0,Moscow,2020-02-27 19:52:40,university,СамГМУ,2015,False,1
54325,2,28.10,0,1.0,109.0,2015.0,Distance Learning,0.0,Alumnus (Bachelor's),Русский,False,False,Saint Petersburg,2020-08-23 18:23:57,university,СПбГТИ (ТУ),False,False,0
37776,2,20.10,1,1.0,1634.0,2017.0,Full-time,0.0,Student (Specialist),Русский,6,6,Moscow,2020-07-14 09:16:35,work,Swing Bridge,2011,False,0
90224,2,,0,1.0,50.0,2010.0,Full-time,1.0,PhD,Русский,False,False,Navapolatsk,2020-08-31 11:31:32,university,БНТУ (Политех),False,False,0
97503,1,31.1,1,1.0,526.0,2020.0,Full-time,0.0,Student (Bachelor's),Русский;Tiếng Việt;English;한국어;Français;Español;日本語,0,0,Moscow,2020-01-17 21:34:57,university,Финансовый университет при Правительстве РФ (бывш. ФА при Правительстве РФ),False,False,1
96062,2,,0,1.0,203.0,2014.0,Distance Learning,4.0,Alumnus (Master's),False,0,0,,2020-07-18 17:07:52,,,False,False,0
89438,1,29.7.1989,1,1.0,288.0,2013.0,Full-time,1.0,Student (Specialist),Русский,0,6,Dmitrov,2020-11-03 23:21:23,university,"Днепровская политехника (бывш. НГУ, ДГИ им. Артёма)",False,False,1
99924,2,20.10.1990,0,1.0,81.0,2014.0,Full-time,0.0,Student (Master's),Русский,0,0,Moscow,2020-03-29 23:56:24,university,МГУПП,False,False,0
70587,2,26.2.1987,0,1.0,89.0,2009.0,Full-time,4.0,Student (Specialist),Русский,0,0,Moscow,2020-06-24 11:59:24,university,ПАГС им. Столыпина,2005,2010,0
51480,1,17.9.1991,0,1.0,336.0,0.0,Full-time,6.0,Student (Specialist),Русский;Беларуская,0,0,Minsk,2020-03-24 05:46:06,university,БГПУ им. М. Танка,False,False,1
61425,1,4.6,0,1.0,172.0,2013.0,Full-time,4.0,Student (Specialist),False,0,0,Khabarovsk,2020-09-18 06:44:49,university,"ХГУЭП (бывш. ХГАЭП, ХИНХ)",False,False,1
56294,1,21.7.1921,1,1.0,283.0,0.0,Full-time,0.0,Student (Bachelor's),Русский,False,False,Novosibirsk,2020-09-11 03:52:19,university,КрасГАУ,False,False,1
1807,1,19.3,0,1.0,202.0,2006.0,,4.0,Alumnus (Specialist),False,False,False,Moscow,2020-10-13 04:29:56,university,ВГНА,False,False,1
83171,1,10.3,1,1.0,549.0,2014.0,Full-time,6.0,Alumnus (Bachelor's),Русский;English,1,0,Sochi,2020-05-21 03:43:27,university,КубГУ,False,False,1
98062,1,12.7,0,1.0,572.0,0.0,Distance Learning,0.0,Alumnus (Specialist),Русский,False,False,Arkhangelsk,2020-03-28 19:33:23,work,Культурный центр «Северный»,False,False,1
20135,2,31.7.1991,0,1.0,70.0,2015.0,Distance Learning,4.0,Student (Specialist),Русский,5,2,Podolsk,2020-11-05 03:48:25,work,Express Card,2007,False,0
54597,2,22.5.1987,1,1.0,185.0,2020.0,,1.0,Alumnus (Bachelor's),Русский,0,0,Moscow,2020-03-08 03:25:00,university,РосНОУ,2009,False,0
34801,2,28.11.1983,0,1.0,94.0,2010.0,Part-time,4.0,Alumnus (Specialist),Русский,6,2,Moscow,2020-02-05 05:45:05,university,МАДИ,False,False,0
67025,2,12.6.1990,1,1.0,120.0,0.0,Full-time,4.0,Student (Bachelor's),Русский,False,False,Minsk,2020-07-19 16:22:43,work,"ЗАО ""Меридиан""",2008,False,0
58437,2,18.1.1990,0,1.0,81.0,2017.0,Distance Learning,4.0,Alumnus (Bachelor's),Русский,0,0,Navapolatsk,2020-12-22 21:28:50,university,ПГУ,False,False,0
91900,1,4.4,1,1.0,224.0,2008.0,Full-time,0.0,Alumnus (Specialist),False,False,False,Moscow,2020-04-26 23:27:05,work,hh.ru: работа есть всегда,2008,False,1
83992,1,26.6.1957,1,1.0,87.0,1986.0,Full-time,4.0,Alumnus (Specialist),Русский,0,0,Saint Petersburg,2020-10-24 03:03:52,university,СПбГЭУ,False,False,1
58847,2,,0,1.0,62.0,2009.0,Full-time,0.0,Student (Bachelor's),Русский;Українська;English,6,1,Kropivnitsky / Kirovograd,2020-10-30 05:37:49,university,"ЛА НАУ (бывш. КЛА НАУ, ГЛАУ, КВЛУ ГА)",2008,2012,0
79743,2,28.12,1,1.0,1136.0,2011.0,Full-time,0.0,Student (Specialist),Русский,5,2,Ufa,2020-06-02 12:09:54,work,МБОУ Лицей №52,2007,False,1
28003,1,5.4.1991,1,1.0,417.0,2018.0,Full-time,0.0,Student (Master's),Русский;English,6,6,Saint Petersburg,2020-02-26 06:30:28,university,КГМУ,2012,False,1
26441,1,4.6,1,1.0,67.0,2002.0,Full-time,4.0,Alumnus (Master's),False,False,False,,2020-10-21 08:13:36,university,КемГУ,False,False,1
91896,2,20.4,0,1.0,273.0,0.0,Full-time,0.0,Alumnus (Bachelor's),Русский,6,1,Krasnoyarsk,2020-06-07 09:08:01,university,СибГАУ им. М. Ф. Решетнева,False,False,1
56521,2,30.1.1982,1,1.0,71.0,2004.0,Full-time,1.0,Alumnus (Specialist),False,False,False,Norilsk,2020-02-13 10:57:31,work,Норникель,2005,False,0
26234,1,,0,1.0,10.0,2014.0,Full-time,0.0,Alumnus (Specialist),False,5,1,,2020-12-07 04:38:39,work,Свобода личности,2014,False,1
62085,2,14.4.1984,0,1.0,104.0,2006.0,Full-time,4.0,Alumnus (Specialist),Русский,1,5,Ivanovo,2020-09-18 04:54:12,university,ИГАСУ (бывш. ИИСИ),False,False,0
46431,2,14.9.1985,1,1.0,109.0,2007.0,Full-time,4.0,Alumnus (Specialist),Русский,False,False,Chita,2020-12-02 05:18:33,university,ЗабГУ (бывш. ЧитГУ),False,False,0
50167,1,9.7.1959,0,1.0,55.0,1982.0,Full-time,0.0,Alumnus (Master's),False,False,False,Nevinnomyssk,2020-08-29 17:50:24,university,СПбГУНиПТ,False,False,1
34003,1,,0,1.0,373.0,2013.0,Part-time,0.0,Alumnus (Specialist),Русский,6,2,,2020-05-09 02:25:31,university,Финансовый университет при Правительстве РФ (бывш. ФА при Правительстве РФ),False,False,1
85870,1,20.2.1989,1,1.0,222.0,2011.0,Full-time,7.0,Alumnus (Specialist),Русский;English;Español,0,0,Moscow,2020-04-09 05:23:41,university,ИМЦ,False,False,1
35993,1,6.12.1986,0,1.0,292.0,2010.0,Full-time,4.0,Alumnus (Specialist),Русский,0,2,Chita,2020-07-17 12:47:53,university,ЧГМА,2012,False,1
59234,2,1.4,0,1.0,252.0,2017.0,Full-time,0.0,Student (Bachelor's),Русский;English,6,1,Kazan,2020-09-21 11:07:11,university,КНИТУ-КАИ им. А. Н. Туполева,False,False,0
19308,2,30.11.1994,0,1.0,289.0,2016.0,Full-time,0.0,Alumnus (Specialist),Русский;Українська;English;Deutsch,0,0,Odessa,2020-05-10 13:41:02,university,"ОНПУ (бывш. ОГПУ, ОПИ)",False,False,1
88290,1,30.7.1993,1,1.0,395.0,2015.0,Full-time,4.0,Student (Specialist),Русский;Українська;English,6,1,Kyiv,2020-03-14 20:18:31,work,Корпоративные тренинги Key Solutions,2011,False,1
71448,1,7.9,1,1.0,209.0,2010.0,Full-time,4.0,Alumnus (Specialist),Русский;English,0,0,Vologda,2020-06-08 17:01:55,university,ВоГУ,False,False,1
54570,2,,0,1.0,34.0,2012.0,Full-time,0.0,Student (Bachelor's),Русский,0,2,Saint Petersburg,2020-05-10 13:26:58,university,Университет ИТМО,False,False,0
12488,1,12.12.1994,0,1.0,616.0,2016.0,Full-time,0.0,Alumnus (Bachelor's),False,6,2,Lutsk,2020-01-13 08:36:32,university,НаУОА,False,False,1
41677,2,24.6.1994,1,1.0,29.0,0.0,Distance Learning,0.0,Student (Bachelor's),Русский;Українська,False,False,Dnipropetrovsk (Dnipro),2020-01-22 02:57:13,university,ДНУЖТ (бывш. ДИИТ) им. ак. В. Лазаряна,False,False,0
5555,1,6.5,0,1.0,643.0,0.0,Full-time,1.0,Student (Bachelor's),Русский;English,6,2,Moscow,2020-06-26 19:13:30,university,МПГУ (бывш. МГПИ им. Ленина),False,False,1
41424,2,,0,1.0,83.0,2009.0,Distance Learning,1.0,PhD,Русский,1,6,Petropavlovsk-Kamchatsky,2020-12-29 23:43:45,university,"КамчатГТУ (бывш. КГАРФ, ПКВИМУ)",2008,2009,0
80947,2,,0,1.0,11.0,2012.0,Full-time,4.0,Alumnus (Specialist),Русский,0,0,Minsk,2020-12-01 05:44:53,university,МИУ,False,False,0
38479,1,14.1.1989,1,1.0,229.0,2012.0,Full-time,0.0,Alumnus (Master's),False,1,2,Moscow,2020-01-11 21:15:03,work,websystemz.ru - Сайты и мобильные приложения,2010,False,1
17445,1,14.10.1994,0,1.0,652.0,0.0,Full-time,4.0,Student (Bachelor's),Русский;Čeština,0,0,Moscow,2020-02-17 17:30:25,university,УГАИ им. Исмагилова,False,False,1
50337,2,24.11,1,1.0,107.0,2008.0,Full-time,4.0,Alumnus (Specialist),Русский,1,2,Krasnodar,2020-11-15 10:08:24,university,КубГАУ им. И. Т. Трубилина,False,False,0
77802,2,8.2.1992,0,1.0,472.0,2014.0,Full-time,0.0,Student (Specialist),Русский;English,1,1,Moscow,2020-03-12 10:52:47,university,ЮФУ (бывш. РГУ),False,False,1
46299,1,,1,1.0,539.0,2016.0,Full-time,4.0,Alumnus (Specialist),False,0,0,Odessa,2020-05-05 05:40:36,work,ДГКБ №3,False,False,1
32373,1,5.8.1986,1,1.0,1920.0,2008.0,Full-time,4.0,Alumnus (Specialist),Русский,0,6,,2020-05-09 02:38:33,university,"ДонНУЭТ им.Туган-Барановского (бывш. ДонГИТ, ДИСТ)",False,False,1
18003,2,6.2.1985,1,1.0,636.0,2007.0,Full-time,4.0,Alumnus (Master's),Русский,0,0,Stavropol,2020-08-24 16:45:14,work,Твой Игровой — канал о настольных играх,2014,False,1
83219,1,8.6,0,1.0,958.0,2013.0,Part-time,1.0,Alumnus (Bachelor's),Русский,5,2,Moscow,2020-03-04 05:27:02,university,"МФПУ «Синергия» (бывш. МФПА, ММИЭИФП)",2010,2017,1
57382,1,14.8.1994,0,1.0,178618.0,0.0,,0.0,Student (Specialist),False,6,5,Moscow,2020-11-02 23:06:00,work,Elvira T,2011,False,1
68973,1,,1,0.0,271.0,2018.0,,0.0,Alumnus (Bachelor's),False,0,0,Moscow,2020-07-04 02:01:23,university,Финансовый университет при Правительстве РФ (бывш. ФА при Правительстве РФ),False,False,1
86109,1,8.8,0,1.0,214.0,0.0,Distance Learning,0.0,Student (Specialist),Русский,6,6,Irkutsk,2020-07-19 12:20:43,work,Театр Юного Зрителя им. А. Вампилова,False,False,1
94622,2,,0,1.0,159.0,2015.0,Full-time,0.0,Student (Specialist),Русский,False,False,Nevinnomyssk,2020-09-10 17:49:13,university,МИТХТ,False,False,1
94378,2,,0,1.0,84.0,2012.0,Full-time,4.0,Student (Specialist),Русский,0,0,Neftekamsk,2020-05-27 17:57:11,university,УГНТУ,2009,2009,0
58623,2,21.1,1,1.0,36.0,0.0,,4.0,Alumnus (Specialist),Русский,False,False,Kirov,2020-06-06 02:15:49,work,Клиника Наедине город Киров,2017,False,0
98339,1,,1,1.0,238.0,2015.0,Full-time,0.0,Student (Specialist),English;Deutsch;Français,False,False,Moscow,2020-10-23 15:15:44,university,МГЛУ (бывш. МГПИИЯ им. Мориса Тореза),False,False,1
73043,1,,1,1.0,92.0,1996.0,Full-time,0.0,Alumnus (Specialist),Русский,1,0,Murmansk,2020-07-10 06:29:51,university,ПГУАС (ПГАСА),False,False,1
12509,2,27.12.1984,0,1.0,102.0,2007.0,Full-time,4.0,Alumnus (Specialist),Русский,False,False,Kharkiv,2020-03-24 03:35:53,university,not stated,False,False,0
89227,1,29.9,1,1.0,301.0,2014.0,,0.0,Alumnus (Specialist),False,1,6,Moscow,2020-08-13 05:46:52,university,РосНОУ,False,False,1
81576,2,,1,1.0,132.0,2014.0,Full-time,0.0,Student (Specialist),Русский,6,2,,2020-09-13 18:35:37,university,МТУСИ,False,False,0
89166,1,12.5,1,1.0,331.0,0.0,Full-time,0.0,Alumnus (Bachelor's),Русский;Italiano;English,6,0,,2020-04-20 07:43:41,university,НИУ ВШЭ (ГУ-ВШЭ),False,False,1
93263,2,6.5.1982,1,1.0,97.0,2005.0,Full-time,4.0,Alumnus (Specialist),Русский,False,False,Sevastopol,2020-04-13 11:30:00,work,"ООО ""Транзас Навигатор""",2015,2014,0
367,1,5.11,1,1.0,189.0,2014.0,Full-time,0.0,Student (Specialist),False,False,False,Saint Petersburg,2020-04-23 01:32:18,university,СЗИУ РАНХиГС (бывш. СЗАГС),False,False,1
10341,2,10.7.1991,0,1.0,236.0,2014.0,Full-time,7.0,Student (Specialist),Русский,1,2,,2020-04-10 21:16:00,work,Россельхозбанк,2016,False,0
90842,2,17.8.1982,0,1.0,70.0,2005.0,Full-time,0.0,Student (Specialist),Русский,False,False,Kyiv,2020-09-14 12:55:08,university,"КНУБА (КНУСиА, КИСИ)",False,False,0
77247,2,20.7.1985,0,1.0,159.0,2010.0,Full-time,1.0,Student (Specialist),Русский,1,2,Lipetsk,2020-03-17 16:12:11,university,ЛГТУ,False,False,0
58419,2,4.6.1994,1,1.0,446.0,2015.0,Full-time,0.0,Alumnus (Bachelor's),Русский;English,6,2,Saint Petersburg,2020-04-11 06:16:24,university,СПбГУСЭ,False,False,0
36529,2,5.9.1989,0,1.0,50.0,2007.0,Full-time,4.0,Alumnus (Specialist),Русский,1,0,Pavlograd,2020-05-15 22:54:08,work,ШУ Павлоградское,False,False,0
96760,2,,1,1.0,416.0,2018.0,Distance Learning,0.0,Student (Bachelor's),Русский,1,0,Moscow,2020-10-11 12:19:47,university,МАДИ,False,False,0
30835,2,,1,1.0,336.0,2015.0,Distance Learning,0.0,Student (Specialist),Русский,6,2,,2020-12-10 18:02:11,university,МГУЛ,False,False,0
43797,1,11.10.1988,0,1.0,215.0,2010.0,Full-time,0.0,Student (Specialist),Русский,False,False,Izhevsk,2020-03-15 19:30:35,work,Компания Directum,2021,False,1
97411,1,14.4.1998,0,1.0,225.0,0.0,,0.0,Student (Master's),Русский;English;Français,0,0,Saint Petersburg,2020-05-25 01:18:16,university,СПбГУ,False,False,1
15178,2,1.9.1979,0,1.0,531.0,2001.0,,1.0,Candidate of Sciences,Русский,False,False,Sochi,2020-01-11 08:08:13,university,МГМСУ им. А. И. Евдокимова (бывш. ММСИ им. Н. А. Семашко),False,False,1
80981,2,24.12.1975,0,1.0,93.0,2009.0,Distance Learning,4.0,Alumnus (Specialist),Русский,0,0,Chelyabinsk,2020-10-19 18:36:50,university,ЧФ РАП,False,False,0
29903,2,,0,1.0,55.0,0.0,Full-time,0.0,Student (Specialist),Русский,False,False,Kyiv,2020-09-22 09:55:02,university,КПИ им. И. Сикорского,False,False,0
13318,2,6.2.1995,0,1.0,134.0,0.0,Full-time,0.0,Student (Bachelor's),Русский,0,0,Saint Petersburg,2020-09-20 07:41:05,university,РГПУ им. А. И. Герцена,False,False,0
83300,1,24.3.1993,0,1.0,171.0,2015.0,Full-time,4.0,Student (Specialist),Русский,0,0,Alei Zahav,2020-11-09 01:51:24,university,МОСЭКИН,False,False,1
13935,1,10.11,1,1.0,283.0,2016.0,Full-time,0.0,Alumnus (Bachelor's),Русский;English,5,6,Moscow,2020-07-13 11:44:39,university,ММУ (МУМ),False,False,1
94711,1,9.1.1995,1,1.0,729.0,0.0,Full-time,1.0,Student (Bachelor's),Русский;English,6,5,Moscow,2020-12-29 13:31:26,work,Последипломье,2016,False,0
65656,2,,0,1.0,28.0,2003.0,Full-time,6.0,Alumnus (Specialist),Русский,1,0,Krasnoyarsk,2020-07-30 12:55:57,university,ТувГУ,2003,2007,0
30870,2,26.10.1985,0,1.0,316.0,2007.0,Full-time,4.0,Alumnus (Specialist),Русский,0,0,,2020-10-09 09:44:07,work,"ЧАО ""Институт ""Спецавтоматика""",2007,2020,0
44132,1,8.2.1993,0,1.0,575.0,2015.0,Full-time,0.0,Student (Specialist),Русский,False,2,Moscow,2020-08-07 06:13:25,university,МТУСИ,False,False,1
77939,2,8.3.1985,0,1.0,102.0,2008.0,Full-time,0.0,Alumnus (Specialist),Русский,False,False,Petropavlovsk,2020-02-09 11:46:17,university,"КРУ (КРСГУ, СГА)",False,False,0
64497,1,19.8.1994,1,1.0,256.0,2016.0,Full-time,0.0,Alumnus (Bachelor's),False,1,2,Nur-Sultan/Astana,2020-09-08 11:55:32,university,ОФ РЭУ им. Г. В. Плеханова (бывш. ОФ РГТЭУ),False,False,1
62352,2,7.10,1,1.0,151.0,2012.0,Full-time,0.0,Alumnus (Specialist),False,False,False,,2020-01-26 16:40:38,university,НГУ им. Гоголя,False,False,1
61752,2,5.3,0,1.0,120.0,2009.0,Full-time,2.0,Student (Specialist),Русский,7,2,Moscow,2020-08-27 10:33:56,work,частная организация,2001,False,0
39203,1,,1,1.0,120.0,2004.0,Distance Learning,0.0,Alumnus (Bachelor's),Русский,False,False,Kirov,2020-08-25 04:13:33,work,ИП,2006,2016,0
84657,2,10.1.1995,0,1.0,1367.0,2016.0,Full-time,6.0,Alumnus (Bachelor's),Русский;English;Français,0,0,Moscow,2020-02-04 12:00:43,university,МГПУ,2010,False,0
90565,2,8.8,0,1.0,7.0,2008.0,Full-time,4.0,Alumnus (Bachelor's),False,False,False,Gorlovka,2020-07-05 21:47:12,work,Укр-Залiзниця,2008,False,0
30071,2,10.10.1993,0,1.0,139.0,2015.0,Full-time,1.0,Student (Specialist),Русский;English,0,0,Moscow,2020-01-25 16:54:26,work,NVision Group,2014,False,0
75223,1,4.8,0,1.0,428.0,2016.0,Distance Learning,0.0,Alumnus (Specialist),Русский,False,False,Ufa,2020-04-24 07:46:45,university,Финансовый университет при Правительстве РФ (УФ) (бывш. ВЗФЭИ),1999,2013,1
16115,2,6.12,1,1.0,151.0,2010.0,Full-time,0.0,Alumnus (Specialist),Русский,False,False,Saint Petersburg,2020-03-20 21:05:01,work,S A M O architects,False,False,1
7151,2,17.3.1982,0,1.0,65.0,2007.0,Distance Learning,0.0,Alumnus (Specialist),Українська,0,6,Kyiv,2020-03-08 12:55:09,work,ШКОЛА,False,False,0
63794,2,5.12.1988,0,1.0,28.0,2013.0,Full-time,0.0,Student (Specialist),Русский,False,False,Minsk,2020-05-03 14:35:02,university,БГМУ,False,False,0
93231,1,,0,1.0,350.0,2015.0,Distance Learning,0.0,Student (Specialist),Русский,False,False,Minsk,2020-09-21 00:23:28,university,ИСЗ им. Широкова,False,False,1
33759,1,6.4.1988,0,1.0,1902.0,2010.0,Full-time,4.0,Alumnus (Specialist),Русский;English;Deutsch,1,2,Chelyabinsk,2020-12-30 02:49:57,university,ЧелГУ,False,False,1
6219,2,2.8.2006,0,1.0,27.0,2009.0,Full-time,0.0,Student (Specialist),Русский,False,False,,2020-03-10 15:19:27,university,НовГУ,False,False,1
34560,2,31.1.1982,1,1.0,122.0,2005.0,Full-time,6.0,Student (Bachelor's),False,0,0,Moscow,2020-01-23 11:30:42,university,НГТУ (НЭТИ),2006,2009,0
53682,2,10.1,1,1.0,391.0,2013.0,Full-time,1.0,Student (Specialist),Русский;English,1,1,Novokuznetsk,2020-03-05 20:42:31,university,КГПИ (НФИ) КемГУ,False,False,1
19181,1,29.10.1996,1,1.0,334.0,2018.0,Full-time,0.0,Alumnus (Bachelor's),False,0,0,Moscow,2020-07-13 11:35:48,university,ВШСИ Константина Райкина,False,False,1
10181,2,10.11,0,1.0,396.0,2000.0,Full-time,5.0,Alumnus (Master's),Русский,7,2,Svetogorsk,2020-07-24 01:37:40,work,Gaarka Quote Project,1989,False,0
77923,2,,0,1.0,36.0,2007.0,Full-time,4.0,Alumnus (Specialist),Русский,0,0,Grozny,2020-05-25 17:29:57,university,КБГУ им. Бербекова,False,False,1
51969,1,9.3.1984,0,1.0,143.0,2006.0,Full-time,4.0,Alumnus (Specialist),False,False,False,Arkhangelsk,2020-11-22 19:25:15,university,САФУ им. М. В. Ломоносова,False,False,1
2131,1,26.11,0,1.0,165.0,2016.0,Full-time,1.0,Student (Bachelor's),Русский,0,0,Moscow,2020-04-12 08:41:27,university,МГУП им. И. Федорова (бывш. МПИ),False,False,1
47424,1,8.7.1993,1,1.0,252.0,2015.0,Full-time,0.0,Student (Specialist),Русский,0,0,Moscow,2020-05-23 04:51:50,university,Первый МГМУ им. И. М. Сеченова (Сеченовский Университет),False,False,1
27621,2,12.6.1979,1,1.0,944.0,2001.0,Full-time,4.0,Alumnus (Specialist),Русский,False,False,Sumy,2020-06-27 18:47:25,work,sportclub.sumy.ua,2001,False,1
48638,2,6.8.1987,1,1.0,603.0,2009.0,Full-time,1.0,Alumnus (Bachelor's),Русский,False,False,Nur-Sultan/Astana,2020-04-05 17:00:09,university,Университет КАЗГЮУ,False,False,0
51953,1,5.5.1993,0,1.0,1566.0,2015.0,Full-time,2.0,Alumnus (Specialist),English;Deutsch;日本語;Español;Українська;Türkçe,5,2,Eceabat,2020-02-21 22:37:21,work,Турецкий язык - Tatlı Türkçe - Школа турецкого,2020,False,0
39121,1,27.5.1988,0,1.0,120.0,2011.0,Full-time,0.0,Student (Specialist),False,False,False,Moscow,2020-10-18 02:27:41,university,ГУУ,False,False,1
55340,1,18.4,0,1.0,4324.0,2013.0,Full-time,0.0,Student (Bachelor's),Русский,6,2,Vinnytsia,2020-01-11 16:39:25,university,КНУКиИ (ВФ),False,False,1
50371,1,30.6.1995,0,1.0,147.0,2017.0,,0.0,Alumnus (Bachelor's),False,0,2,Murmansk,2020-01-21 13:06:31,university,"МАГУ (бывш. МГГУ, МГПУ)",False,False,1
97304,1,15.1.1993,0,1.0,396.0,2016.0,Full-time,1.0,Student (Bachelor's),Русский;English,6,1,Moscow,2020-11-13 09:16:39,work,МТС,2014,False,1
91094,1,15.6.1985,1,1.0,887.0,0.0,Full-time,4.0,Alumnus (Specialist),Русский;English;Deutsch;Українська,False,False,Sevastopol,2020-10-30 04:48:47,university,СГГУ,False,False,1
27346,1,28.5.1988,1,1.0,256.0,2012.0,Full-time,4.0,Alumnus (Specialist),False,False,False,Moscow,2020-08-03 12:56:27,university,МГУП,False,False,1
22011,2,,1,1.0,86.0,0.0,Full-time,0.0,Student (Specialist),Русский,0,6,Moscow,2020-06-02 16:14:08,university,ВГИК,False,False,1
30256,2,19.7,0,1.0,103.0,0.0,,0.0,Student (Specialist),False,False,False,Kaliningrad,2020-05-28 14:26:45,university,"КИЭ (филиал) СПбУТУиЭ (бывш. САУ, СПбУУЭ)",False,False,0
61274,1,,1,1.0,385.0,2018.0,Full-time,0.0,Alumnus (Bachelor's),Русский;English;Français,6,2,Perm,2020-11-24 03:53:34,university,ПНИПУ (бывш. ПГТУ),False,False,1
29500,2,5.5.1990,1,1.0,61.0,2012.0,Full-time,4.0,Alumnus (Specialist),Русский,False,False,Saratov,2020-05-17 05:55:12,university,СГТУ им. Ю. А. Гагарина (бывш. СПИ),False,False,0
94841,2,17.4.1988,1,1.0,3.0,2010.0,Full-time,4.0,PhD,Русский,0,0,Saint Petersburg,2020-06-05 01:34:38,university,СПбГУНиПТ,False,False,0
78253,2,17.8,1,1.0,302.0,2016.0,Part-time,0.0,Alumnus (Specialist),Русский;English,1,2,Ulan-Ude,2020-05-13 06:46:27,university,ЕАОИ,False,False,1
24867,2,17.9,0,1.0,249.0,2011.0,Full-time,4.0,PhD,Русский,0,0,Kirishi,2020-08-24 12:55:26,work,"ООО ""КИНЕФ""",2011,False,0
